날짜,기기 카테고리,세션 캠페인,세션 수동 광고 콘텐츠,세션 수동 검색어,inquiry_kakao,Kakao_Click,Call_Click,NaverPlace_Click,leveltest,방문상담신청,간편상담신청,무료청강신청,purchase_card,purchase_Npay,purchase_transfer
20260605,mobile,contents,dg_profile,(not set),0,0,0,0,0,0,0,0,1,0,0
20260605,mobile,어학원_NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규3_260323_이미지교체,0,0,0,0,0,0,1,0,0,0,0
20260606,mobile,(cross-network),(not set),(not set),0,0,0,1,0,0,0,0,0,0,0
20260606,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강2_260210,1,0,0,0,0,0,0,0,0,0,0
20260606,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm학원,1,0,0,0,0,0,0,0,0,0,0
20260606,mobile,00_주요_메인,(not set),아이엘츠학원,0,0,0,0,0,0,1,0,0,0,0
20260606,mobile,01_edm아이엘츠_all,(not set),ielts학원,1,0,0,0,0,0,0,0,0,0,0
20260606,mobile,2026_01-0_importantmain_capital_260413,academy_main_capital_brandA_260413,아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260606,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,1,0,0,0,0,0,0,0,0,0,0
20260606,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM강남,0,0,0,0,0,1,0,0,0,0,0
20260606,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_leveltest_capital,leveltest_sub1_260522,0,1,0,0,0,0,0,0,0,0,0
20260606,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_review_capital,review_sub3_260522,1,0,0,0,0,0,0,0,0,0,0
20260606,mobile,contents,blog,ielts_pte_duolingo_260424,1,0,0,0,0,0,0,0,0,0,0
20260607,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm학원,0,0,0,1,0,0,0,0,0,0,0
20260607,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_completeness_260515,0,0,0,0,0,0,1,0,0,0,0
20260607,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260607,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-03_academy_mainac1_capital,i_dm_june_ieltsstart_260602,0,0,1,0,0,0,0,0,0,0,0
20260607,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_leveltest_capital,leveltest_sub1_260522,1,0,0,0,0,0,0,0,0,0,0
20260607,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_review_capital,review_sub3_260522,1,0,0,0,0,0,0,0,0,0,0
20260608,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260608,mobile,03_아이엘츠_기출/시험,(not set),아이엘츠접수,0,0,0,0,1,0,0,0,0,0,0
20260608,mobile,2026_01-4_ielts_leveltest_capital_260413,academy_leveltest_capital_img1_260414,IELTS레벨테스트,0,0,0,0,1,0,0,0,0,0,0
20260608,mobile,2026_01-4_leveltest_capital_260327,academy_leveltest_capital,아이엘츠모의고사,0,0,0,0,1,0,0,0,0,0,0
20260608,mobile,2026_03-5_ieltsacdemy_cv_260515,03-5_academy_main_capital,v_cv_danielT_shortterm_260515,0,0,0,0,1,0,0,0,0,0,0
20260608,mobile,260402_cambridge_bs,academy_main_homelink,EDM아이엘츠,0,0,0,0,0,0,0,0,0,0,1
20260608,mobile,260402_cambridge_bs,academy_main_homelink,이디엠학원,0,0,0,1,0,0,0,0,0,0,0
20260608,mobile,260402_ielts_bs,academy_main_mainimage,EDM아이엘츠,0,0,1,0,0,0,0,0,0,0,0
20260608,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,1,0,0,0,0,0,0,0,0,0,0
20260608,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-04_academy_main_capital,i_dm_ieltsfirst_book_260522,1,0,0,0,0,0,0,0,0,0,0
20260608,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,academy_sub2_260522,1,0,0,0,0,0,0,0,0,0,0
20260609,mobile,(not set),(not set),(not set),0,0,1,0,0,0,0,0,0,0,0
20260609,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm아이엘츠강남,1,0,0,0,0,0,0,0,0,0,0
20260609,mobile,03_아이엘츠_기출/시험,(not set),아이엘츠접수,0,0,0,0,1,0,0,0,0,0,0
20260609,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_ielts1.8months_260422,0,0,0,0,0,0,0,1,0,0,0
20260609,mobile,2026_07-1_ieltsacdemy_cv_260608,07-1_academy_leveltest_capital,i_cv_target_grade_strategy_260608,0,0,0,0,1,0,0,0,0,0,0
20260609,mobile,2026_07-1_ieltsacdemy_cv_260608,07-1_academy_leveltest_capital,i_cv_zero_leveltest_260608,0,0,0,0,1,0,0,0,0,0,0
20260609,mobile,260402_cambridge_bs,academy_main_mainimage,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260609,mobile,260402_cambridge_bs,academy_special_brandnews,EDM아이엘츠,0,0,0,0,0,0,1,0,0,0,0
20260609,mobile,260402_ielts_bs,academy_main_homelink,아이엘츠이디엠,0,0,1,0,0,0,0,0,0,0,0
20260609,mobile,260402_ssjstudent_bs,academy_main_homelink,아이엘츠EDM,1,0,0,0,0,0,0,0,0,0,0
20260609,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_leveltest_capital,leveltest_sub1_260522,1,0,0,0,0,0,0,0,0,0,0
20260610,mobile,(not set),(not set),(not set),1,0,0,0,0,0,0,0,0,0,0
20260610,mobile,00_edm아이엘츠_브랜드 (전국),academy_main_all_pass,edm아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260610,mobile,00_주요_메인,(not set),강남아이엘츠학원,0,0,1,0,0,0,0,0,0,0,0
20260610,mobile,06_지역_강남,(not set),강남아이엘츠학원,0,0,0,0,0,0,1,0,0,0,0
20260610,mobile,2026_03-4_ieltsacdemy_cv_260422,academy_main_capital,v_cv_ielts1.8months_260422,0,0,0,0,0,1,0,0,0,0,0
20260610,mobile,2026_03-7_ieltsacdemy_cv_260522,03-7_academy_main_capital,i_cv_beforevacation_track_260522,0,0,0,0,0,0,1,0,0,0,0
20260610,mobile,260402_cambridge_bs,academy_main_homelink,EDM어학원,0,0,1,0,0,0,0,0,0,0,0
20260610,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠,1,0,0,0,0,0,0,0,0,0,0
20260610,mobile,DM_07_IELTS ACADEMY_IMG (수도권),07-01_academy_mainac1_capital,i_dm_boostscorefast_universe_260608,1,0,0,0,0,0,0,0,0,0,0
20260610,mobile,DM_07_IELTS ACADEMY_IMG (수도권),07-02_academy_mainac1_capital,i_dm_free_leveltest_260608,0,1,0,0,0,0,0,0,0,0,0
20260610,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_leveltest_capital,leveltest_sub1_260522,1,0,0,0,0,0,0,0,0,0,0
20260610,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,academy_sub2_260522,0,0,0,1,0,0,0,0,0,0,0
